timestamp,appliance,vrms,irms,power_watts,power_factor,fault_status
2026-08-06 15:03:40,Microwave Oven,227.68,5.538,1197.8,0.95,Healthy
2026-08-06 15:03:40,EV Charger,229.93,14.507,3302.3,0.99,Healthy
2026-08-06 15:04:40,Iron Box,231.4,4.347,1005.94,1.0,Healthy
2026-08-06 15:04:40,Water Heater,230.08,8.713,2004.68,1.0,Healthy
2026-08-06 15:05:40,Microwave Oven,225.82,5.681,1218.82,0.95,Healthy
2026-08-06 15:05:40,LED TV,229.83,0.45,101.26,0.98,Healthy
2026-08-06 15:05:40,Mixer Grinder,232.57,4.411,769.31,0.75,Healthy
2026-08-06 15:06:40,Hair Dryer,229.88,7.809,1795.14,1.0,Healthy
2026-08-06 15:06:40,Refrigerator,232.54,1.231,243.24,0.85,Healthy
2026-08-06 15:07:40,Microwave Oven,231.41,5.411,1189.48,0.95,Healthy
2026-08-06 15:07:40,1.5 Ton AC,229.92,6.846,1337.88,0.85,Healthy
2026-08-06 15:07:40,Water Pump,231.02,5.097,824.2,0.7,Healthy
2026-08-06 15:08:40,EV Charger,226.39,14.72,3299.15,0.99,Healthy
2026-08-06 15:08:40,1.5 Ton AC,228.87,8.239,1602.83,0.85,Healthy
2026-08-06 15:08:40,Water Pump,225.14,4.898,771.94,0.7,Healthy
2026-08-06 15:09:40,Washing Machine,231.01,2.743,506.86,0.8,Healthy
2026-08-06 15:09:40,Hair Dryer,228.06,7.876,1796.24,1.0,Healthy
2026-08-06 15:10:40,Washing Machine,229.24,2.903,532.42,0.8,Healthy
2026-08-06 15:10:40,Ceiling Fan,230.92,0.344,75.42,0.95,Healthy
2026-08-06 15:11:40,Mixer Grinder,226.04,4.056,687.59,0.75,Healthy
2026-08-06 15:11:40,Ceiling Fan,228.64,0.314,68.19,0.95,Healthy
2026-08-06 15:11:40,Water Heater,230.58,8.694,2004.62,1.0,Healthy
2026-08-06 15:12:40,Hair Dryer,231.7,7.744,1794.37,1.0,Healthy
2026-08-06 15:12:40,Water Pump,226.84,5.67,900.37,0.7,Healthy
2026-08-06 15:12:40,Washing Machine,230.81,2.65,489.34,0.8,Healthy
2026-08-06 15:13:40,Microwave Oven,232.52,5.394,1191.57,0.95,Healthy
2026-08-06 15:13:40,Water Pump,228.9,5.025,805.11,0.7,Healthy
2026-08-06 15:14:40,1.5 Ton AC,228.03,7.336,1421.84,0.85,Healthy
2026-08-06 15:15:40,Iron Box,229.46,4.337,995.23,1.0,Healthy
2026-08-06 15:15:40,Water Heater,232.44,8.592,1997.0,1.0,Healthy
2026-08-06 15:15:40,LED TV,228.47,0.45,100.75,0.98,Healthy
2026-08-06 15:16:40,LED TV,228.2,0.441,98.62,0.98,Healthy
2026-08-06 15:16:40,Water Pump,233.37,4.812,786.14,0.7,Healthy
2026-08-06 15:17:40,Mixer Grinder,228.24,4.063,695.47,0.75,Healthy
2026-08-06 15:17:40,EV Charger,226.27,14.757,3305.58,0.99,Healthy
2026-08-06 15:17:40,Refrigerator,230.08,1.253,244.97,0.85,Healthy
2026-08-06 15:18:40,Ceiling Fan,231.65,0.339,74.64,0.95,Healthy
2026-08-06 15:19:40,EV Charger,232.84,14.297,3295.75,0.99,Healthy
2026-08-06 15:19:40,Washing Machine,228.27,2.417,441.44,0.8,Healthy
2026-08-06 15:20:40,Microwave Oven,228.54,5.576,1210.54,0.95,Healthy
2026-08-06 15:21:40,Hair Dryer,226.76,7.908,1793.25,1.0,Healthy
2026-08-06 15:21:40,Water Pump,232.33,5.264,856.01,0.7,Healthy
2026-08-06 15:21:40,Water Heater,229.67,8.709,2000.21,1.0,Healthy
2026-08-06 15:22:40,Water Pump,233.62,4.401,719.66,0.7,Healthy
2026-08-06 15:22:40,Refrigerator,230.95,1.049,205.84,0.85,Healthy
2026-08-06 15:23:40,Water Pump,230.68,4.735,764.63,0.7,Healthy
2026-08-06 15:23:40,Hair Dryer,230.01,7.824,1799.72,1.0,Healthy
2026-08-06 15:23:40,Refrigerator,229.23,1.199,233.58,0.85,Healthy
2026-08-06 15:24:40,EV Charger,228.88,14.557,3298.55,0.99,Healthy
2026-08-06 15:24:40,Microwave Oven,231.84,5.466,1203.81,0.95,Healthy
2026-08-06 15:24:40,Hair Dryer,230.81,7.826,1806.23,1.0,Healthy
2026-08-06 15:25:40,Ceiling Fan,229.36,0.354,77.2,0.95,Healthy
2026-08-06 15:26:40,Washing Machine,231.69,2.984,553.06,0.8,Healthy
2026-08-06 15:26:40,Ceiling Fan,230.07,0.348,75.98,0.95,Healthy
2026-08-06 15:26:40,Iron Box,229.31,4.394,1007.65,1.0,Healthy
2026-08-06 15:27:40,EV Charger,225.85,14.735,3294.61,0.99,Healthy
2026-08-06 15:28:40,Water Heater,230.07,8.699,2001.29,1.0,Healthy
2026-08-06 15:29:40,Mixer Grinder,230.02,4.106,708.27,0.75,Healthy
2026-08-06 15:29:40,Water Heater,230.0,8.723,2006.2,1.0,Healthy
2026-08-06 15:30:40,Water Pump,229.64,3.525,566.59,0.7,Healthy
2026-08-06 15:30:40,Water Heater,230.98,8.645,1996.77,1.0,Healthy
2026-08-06 15:31:40,Hair Dryer,232.02,7.842,1819.39,1.0,Healthy
2026-08-06 15:31:40,1.5 Ton AC,229.51,7.273,1418.83,0.85,Healthy
2026-08-06 15:31:40,Refrigerator,229.81,1.268,247.73,0.85,Healthy
2026-08-06 15:32:40,Ceiling Fan,228.02,0.354,76.69,0.95,Healthy
2026-08-06 15:32:40,Washing Machine,227.75,2.572,468.55,0.8,Healthy
2026-08-06 15:32:40,1.5 Ton AC,230.27,7.603,1488.07,0.85,Healthy
2026-08-06 15:33:40,Washing Machine,228.0,3.319,605.39,0.8,Healthy
2026-08-06 15:34:40,Water Heater,230.22,8.696,2002.05,1.0,Healthy
2026-08-06 15:35:40,Microwave Oven,234.73,5.369,1197.21,0.95,Healthy
2026-08-06 15:35:40,Ceiling Fan,227.24,0.343,74.12,0.95,Healthy
2026-08-06 15:35:40,Hair Dryer,229.55,7.852,1802.4,1.0,Healthy
2026-08-06 15:36:40,Iron Box,227.63,4.405,1002.66,1.0,Healthy
2026-08-06 15:37:40,Refrigerator,231.74,1.301,256.22,0.85,Arc Fault
2026-08-06 15:38:40,Washing Machine,231.06,2.434,449.96,0.8,Healthy
2026-08-06 15:38:40,Refrigerator,231.65,1.326,261.02,0.85,Healthy
2026-08-06 15:39:40,Mixer Grinder,229.84,4.182,720.91,0.75,Healthy
2026-08-06 15:39:40,Water Pump,230.44,3.817,615.65,0.7,Healthy
2026-08-06 15:39:40,Hair Dryer,230.46,7.888,1817.95,1.0,Healthy
2026-08-06 15:40:40,Mixer Grinder,229.74,4.029,694.18,0.75,Healthy
2026-08-06 15:41:40,EV Charger,230.82,14.447,3301.42,0.99,Healthy
2026-08-06 15:41:40,Refrigerator,227.62,1.246,241.09,0.85,Healthy
2026-08-06 15:41:40,Gaming PC,230.18,2.098,477.98,0.99,Healthy
2026-08-06 15:42:40,Water Pump,228.51,4.447,711.33,0.7,Healthy
2026-08-06 15:43:40,1.5 Ton AC,231.35,7.242,1424.15,0.85,Healthy
2026-08-06 15:43:40,Microwave Oven,230.91,5.373,1178.54,0.95,Healthy
2026-08-06 15:43:40,Ceiling Fan,232.71,0.358,79.21,0.95,Overvoltage Sag
2026-08-06 15:44:40,EV Charger,232.86,14.318,3300.65,0.99,Healthy
2026-08-06 15:44:40,Ceiling Fan,232.11,0.343,75.57,0.95,Healthy
2026-08-06 15:44:40,LED TV,226.59,0.446,98.98,0.98,Healthy
2026-08-06 15:45:40,Iron Box,230.56,4.334,999.23,1.0,Healthy
2026-08-06 15:45:40,Water Heater,227.0,8.825,2003.28,1.0,Healthy
2026-08-06 15:45:40,Microwave Oven,230.51,5.409,1184.49,0.95,Healthy
2026-08-06 15:46:40,1.5 Ton AC,231.37,7.626,1499.82,0.85,Healthy
2026-08-06 15:47:40,Refrigerator,226.92,1.332,256.95,0.85,Healthy
2026-08-06 15:47:40,Washing Machine,228.47,2.529,462.23,0.8,Healthy
2026-08-06 15:47:40,Water Heater,225.22,8.889,2001.95,1.0,Healthy
2026-08-06 15:48:40,Gaming PC,229.54,2.106,478.65,0.99,Healthy
2026-08-06 15:48:40,Washing Machine,231.24,2.997,554.36,0.8,Healthy
2026-08-06 15:49:40,Mixer Grinder,227.17,4.894,833.74,0.75,Healthy
2026-08-06 15:49:40,1.5 Ton AC,229.91,6.947,1357.59,0.85,Healthy
2026-08-06 15:50:40,Hair Dryer,228.84,7.894,1806.51,1.0,Healthy
2026-08-06 15:50:40,Iron Box,232.17,4.336,1006.59,1.0,Healthy
2026-08-06 15:50:40,1.5 Ton AC,233.33,7.175,1423.01,0.85,Healthy
2026-08-06 15:51:40,Mixer Grinder,231.61,4.89,849.51,0.75,Healthy
2026-08-06 15:51:40,Refrigerator,228.96,1.291,251.23,0.85,Healthy
2026-08-06 15:51:40,Ceiling Fan,232.05,0.344,75.82,0.95,Healthy
2026-08-06 15:52:40,Mixer Grinder,231.92,4.173,725.89,0.75,Healthy
2026-08-06 15:52:40,Hair Dryer,230.88,7.875,1818.25,1.0,Healthy
2026-08-06 15:52:40,Ceiling Fan,230.86,0.352,77.19,0.95,Healthy
2026-08-06 15:53:40,Hair Dryer,228.44,7.797,1781.09,1.0,Healthy
2026-08-06 15:54:40,Washing Machine,229.49,2.925,536.94,0.8,Healthy
2026-08-06 15:55:40,Ceiling Fan,226.64,0.336,72.43,0.95,Healthy
2026-08-06 15:55:40,Gaming PC,228.04,2.036,459.58,0.99,Healthy
2026-08-06 15:55:40,1.5 Ton AC,230.05,8.154,1594.49,0.85,Healthy
2026-08-06 15:56:40,Gaming PC,229.52,2.202,500.38,0.99,Healthy
2026-08-06 15:56:40,Iron Box,229.26,4.338,994.53,1.0,Healthy
2026-08-06 15:57:40,Microwave Oven,228.21,5.494,1191.01,0.95,Healthy
2026-08-06 15:57:40,Mixer Grinder,226.43,4.723,802.08,0.75,Healthy
2026-08-06 15:57:40,Water Heater,230.2,8.731,2009.93,1.0,Healthy
2026-08-06 15:58:40,EV Charger,230.18,14.464,3296.04,0.99,Healthy
2026-08-06 15:59:40,Microwave Oven,231.61,5.369,1181.36,0.95,Healthy
2026-08-06 15:59:40,LED TV,228.7,0.45,100.89,0.98,Healthy
2026-08-06 15:59:40,Water Heater,228.0,8.747,1994.29,1.0,Healthy
2026-08-06 16:00:40,1.5 Ton AC,233.09,6.978,1382.6,0.85,Healthy
2026-08-06 16:00:40,Iron Box,228.13,4.428,1010.08,1.0,Healthy
2026-08-06 16:00:40,LED TV,229.71,0.443,99.65,0.98,Healthy
2026-08-06 16:01:40,Hair Dryer,229.56,7.831,1797.68,1.0,Healthy
2026-08-06 16:02:40,Washing Machine,226.6,2.9,525.65,0.8,Healthy
2026-08-06 16:02:40,Refrigerator,230.69,1.192,233.75,0.85,Healthy
2026-08-06 16:02:40,LED TV,229.7,0.446,100.39,0.98,Healthy
2026-08-06 16:03:40,LED TV,233.2,0.43,98.23,0.98,Healthy
2026-08-06 16:04:40,Refrigerator,234.79,1.28,255.43,0.85,Healthy
2026-08-06 16:05:40,Hair Dryer,234.25,7.711,1806.28,1.0,Healthy
2026-08-06 16:05:40,LED TV,225.73,0.459,101.5,0.98,Healthy
2026-08-06 16:05:40,Washing Machine,233.51,2.471,461.63,0.8,Healthy
2026-08-06 16:06:40,Refrigerator,230.01,1.226,239.66,0.85,Healthy
2026-08-06 16:06:40,Microwave Oven,231.83,5.473,1205.3,0.95,Healthy
2026-08-06 16:06:40,Iron Box,228.14,4.37,996.94,1.0,Healthy
2026-08-06 16:07:40,Water Pump,229.97,3.294,530.22,0.7,Healthy
2026-08-06 16:07:40,Mixer Grinder,228.58,5.319,911.86,0.75,Overvoltage Sag
2026-08-06 16:07:40,1.5 Ton AC,232.24,7.7,1519.98,0.85,Healthy
2026-08-06 16:08:40,Gaming PC,228.2,1.978,446.92,0.99,Healthy
2026-08-06 16:08:40,Hair Dryer,228.26,7.919,1807.6,1.0,Healthy
2026-08-06 16:09:40,Refrigerator,230.02,1.376,269.06,0.85,Healthy
2026-08-06 16:10:40,Refrigerator,231.04,1.134,222.77,0.85,Healthy
2026-08-06 16:10:40,Mixer Grinder,227.32,4.019,685.22,0.75,Healthy
2026-08-06 16:11:40,Refrigerator,229.36,1.315,256.35,0.85,Healthy
2026-08-06 16:12:40,Refrigerator,229.23,1.197,233.27,0.85,Healthy
2026-08-06 16:12:40,Mixer Grinder,231.71,4.95,860.27,0.75,Healthy
2026-08-06 16:13:40,Gaming PC,228.84,2.19,496.12,0.99,Healthy
2026-08-06 16:14:40,Refrigerator,227.21,1.262,243.66,0.85,Healthy
2026-08-06 16:14:40,Mixer Grinder,228.88,4.494,771.46,0.75,Healthy
2026-08-06 16:15:40,Ceiling Fan,231.37,0.325,71.51,0.95,Healthy
2026-08-06 16:16:40,Iron Box,229.05,4.35,996.43,1.0,Healthy
2026-08-06 16:16:40,EV Charger,231.05,14.399,3293.58,0.99,Healthy
2026-08-06 16:17:40,LED TV,232.18,0.44,100.23,0.98,Healthy
2026-08-06 16:17:40,Washing Machine,228.28,2.848,520.03,0.8,Healthy
2026-08-06 16:18:40,1.5 Ton AC,228.61,8.461,1644.02,0.85,Healthy
2026-08-06 16:18:40,Hair Dryer,226.05,7.929,1792.29,1.0,Healthy
2026-08-06 16:19:40,Mixer Grinder,232.29,4.255,741.37,0.75,Healthy
2026-08-06 16:19:40,EV Charger,228.52,14.581,3298.71,0.99,Healthy
2026-08-06 16:20:40,Iron Box,228.75,4.373,1000.37,1.0,Healthy
2026-08-06 16:21:40,Washing Machine,231.17,2.751,508.84,0.8,Healthy
2026-08-06 16:21:40,Mixer Grinder,232.84,3.963,691.97,0.75,Healthy
2026-08-06 16:21:40,Water Pump,231.19,5.903,955.36,0.7,Healthy
2026-08-06 16:22:40,EV Charger,230.91,14.459,3305.4,0.99,Healthy
2026-08-06 16:22:40,LED TV,230.4,0.44,99.31,0.98,Healthy
2026-08-06 16:23:40,Microwave Oven,231.21,5.448,1196.67,0.95,Healthy
2026-08-06 16:23:40,Water Pump,227.66,3.354,534.52,0.7,Healthy
2026-08-06 16:24:40,Microwave Oven,228.72,5.547,1205.24,0.95,Healthy
2026-08-06 16:24:40,Hair Dryer,229.88,7.791,1790.93,1.0,Healthy
2026-08-06 16:24:40,Iron Box,232.03,4.309,999.9,1.0,Overvoltage Sag
2026-08-06 16:25:40,Refrigerator,231.65,1.23,242.27,0.85,Healthy
2026-08-06 16:25:40,Hair Dryer,230.14,7.774,1789.16,1.0,Healthy
2026-08-06 16:26:40,Washing Machine,233.24,3.126,583.32,0.8,Healthy
2026-08-06 16:26:40,EV Charger,231.0,14.421,3297.98,0.99,Healthy
2026-08-06 16:27:40,Washing Machine,232.2,2.236,415.33,0.8,Healthy
2026-08-06 16:28:40,Water Pump,230.46,4.039,651.53,0.7,Healthy
2026-08-06 16:28:40,EV Charger,228.14,14.599,3297.36,0.99,Healthy
2026-08-06 16:29:40,Microwave Oven,229.48,5.555,1211.12,0.95,Healthy
2026-08-06 16:29:40,Washing Machine,227.76,2.701,492.23,0.8,Healthy
2026-08-06 16:30:40,Washing Machine,225.31,2.353,424.1,0.8,Healthy
2026-08-06 16:30:40,EV Charger,229.45,14.509,3295.88,0.99,Healthy
2026-08-06 16:31:40,1.5 Ton AC,229.81,7.078,1382.65,0.85,Healthy
2026-08-06 16:32:40,Water Pump,232.36,4.309,700.8,0.7,Healthy
2026-08-06 16:32:40,Microwave Oven,228.6,5.55,1205.38,0.95,Healthy
2026-08-06 16:33:40,Gaming PC,232.98,1.93,445.23,0.99,Healthy
2026-08-06 16:34:40,Ceiling Fan,229.25,0.34,73.96,0.95,Healthy
2026-08-06 16:34:40,Water Heater,231.31,8.651,2001.13,1.0,Healthy
2026-08-06 16:34:40,Water Pump,229.46,4.37,701.88,0.7,Healthy
2026-08-06 16:35:40,LED TV,233.18,0.439,100.4,0.98,Healthy
2026-08-06 16:35:40,Ceiling Fan,230.43,0.334,73.2,0.95,Healthy
2026-08-06 16:36:40,Washing Machine,230.74,3.302,609.57,0.8,Healthy
2026-08-06 16:36:40,Refrigerator,228.94,1.255,244.19,0.85,Healthy
2026-08-06 16:36:40,Iron Box,230.38,4.335,998.73,1.0,Healthy
2026-08-06 16:37:40,Washing Machine,231.81,2.579,478.34,0.8,Healthy
2026-08-06 16:38:40,Washing Machine,231.26,2.759,510.38,0.8,Arc Fault
2026-08-06 16:38:40,Microwave Oven,228.77,5.669,1232.05,0.95,Healthy
2026-08-06 16:38:40,Iron Box,227.33,4.419,1004.49,1.0,Healthy
2026-08-06 16:39:40,EV Charger,231.66,14.375,3296.8,0.99,Healthy
2026-08-06 16:39:40,Ceiling Fan,228.79,0.338,73.55,0.95,Healthy
2026-08-06 16:39:40,Gaming PC,228.9,2.159,489.28,0.99,Healthy
2026-08-06 16:40:40,Microwave Oven,228.11,5.546,1201.85,0.95,Healthy
2026-08-06 16:40:40,Water Pump,227.59,4.152,661.42,0.7,Healthy
2026-08-06 16:41:40,Water Pump,231.63,4.535,735.33,0.7,Healthy
2026-08-06 16:41:40,LED TV,228.53,0.445,99.71,0.98,Healthy
2026-08-06 16:42:40,Refrigerator,229.01,1.075,209.17,0.85,Healthy
2026-08-06 16:42:40,Water Pump,228.78,5.089,815.06,0.7,Healthy
2026-08-06 16:42:40,Microwave Oven,230.57,5.42,1187.23,0.95,Healthy
2026-08-06 16:43:40,Microwave Oven,226.98,5.539,1194.3,0.95,Healthy
2026-08-06 16:44:40,1.5 Ton AC,231.02,7.477,1468.26,0.85,Healthy
2026-08-06 16:44:40,Mixer Grinder,231.11,4.726,819.21,0.75,Healthy
2026-08-06 16:45:40,LED TV,229.2,0.443,99.42,0.98,Healthy
2026-08-06 16:45:40,Hair Dryer,230.74,7.814,1802.92,1.0,Healthy
2026-08-06 16:45:40,Water Heater,231.04,8.675,2004.27,1.0,Healthy
2026-08-06 16:46:40,EV Charger,229.93,14.493,3299.08,0.99,Healthy
2026-08-06 16:46:40,Microwave Oven,228.69,5.492,1193.19,0.95,Healthy
2026-08-06 16:47:40,Water Heater,227.34,8.817,2004.4,1.0,Healthy
2026-08-06 16:48:40,Iron Box,228.07,4.338,989.27,1.0,Healthy
2026-08-06 16:49:40,EV Charger,229.03,14.561,3301.59,0.99,Healthy
2026-08-06 16:50:40,Refrigerator,232.2,1.285,253.67,0.85,Healthy
2026-08-06 16:50:40,EV Charger,231.82,14.398,3304.54,0.99,Healthy
2026-08-06 16:50:40,Washing Machine,231.21,2.733,505.48,0.8,Healthy
2026-08-06 16:51:40,EV Charger,229.75,14.529,3304.53,0.99,Healthy
2026-08-06 16:51:40,Hair Dryer,229.73,7.882,1810.68,1.0,Healthy
2026-08-06 16:51:40,Iron Box,230.2,4.334,997.68,1.0,Healthy
2026-08-06 16:52:40,Water Pump,230.09,5.199,837.28,0.7,Healthy
2026-08-06 16:52:40,Iron Box,230.57,4.321,996.23,1.0,Healthy
2026-08-06 16:53:40,Washing Machine,229.05,2.965,543.25,0.8,Healthy
2026-08-06 16:53:40,LED TV,231.33,0.443,100.49,0.98,Healthy
2026-08-06 16:53:40,Refrigerator,230.03,1.237,241.82,0.85,Healthy
2026-08-06 16:54:40,1.5 Ton AC,226.47,8.63,1661.26,0.85,Healthy
2026-08-06 16:54:40,Ceiling Fan,229.0,0.359,78.17,0.95,Healthy
2026-08-06 16:55:40,EV Charger,227.99,14.634,3302.99,0.99,Healthy
2026-08-06 16:55:40,Water Heater,232.49,8.577,1994.14,1.0,Healthy
2026-08-06 16:55:40,Refrigerator,229.69,1.222,238.59,0.85,Healthy
2026-08-06 16:56:40,Ceiling Fan,230.95,0.344,75.42,0.95,Healthy
2026-08-06 16:56:40,Microwave Oven,229.24,5.528,1203.82,0.95,Healthy
2026-08-06 16:56:40,LED TV,230.79,0.441,99.66,0.98,Healthy
2026-08-06 16:57:40,Water Pump,228.7,5.091,815.0,0.7,Healthy
2026-08-06 16:57:40,EV Charger,229.01,14.55,3298.92,0.99,Healthy
2026-08-06 16:57:40,Washing Machine,229.13,2.907,532.84,0.8,Healthy
2026-08-06 16:58:40,1.5 Ton AC,230.67,7.786,1526.6,0.85,Healthy
2026-08-06 16:58:40,Microwave Oven,228.61,5.608,1217.87,0.95,Healthy
2026-08-06 16:59:40,Water Pump,231.26,4.337,702.05,0.7,Healthy
2026-08-06 17:00:40,Hair Dryer,230.73,7.798,1799.2,1.0,Healthy
2026-08-06 17:00:40,Gaming PC,226.47,1.839,412.27,0.99,Healthy
2026-08-06 17:01:40,Refrigerator,229.66,1.222,238.49,0.85,Healthy
2026-08-06 17:02:40,Gaming PC,229.05,1.909,432.94,0.99,Healthy
2026-08-06 17:03:40,Mixer Grinder,233.1,4.944,864.29,0.75,Healthy
2026-08-06 17:03:40,Water Heater,230.17,8.691,2000.5,1.0,Healthy
2026-08-06 17:03:40,Gaming PC,228.69,2.127,481.65,0.99,Healthy
2026-08-06 17:04:40,Water Pump,227.22,4.656,740.57,0.7,Healthy
2026-08-06 17:04:40,Hair Dryer,230.82,7.835,1808.51,1.0,Healthy
2026-08-06 17:05:40,Refrigerator,231.0,1.406,276.02,0.85,Healthy
2026-08-06 17:06:40,Mixer Grinder,235.47,3.994,705.41,0.75,Healthy
2026-08-06 17:06:40,Hair Dryer,232.82,7.778,1810.95,1.0,Healthy
2026-08-06 17:07:40,1.5 Ton AC,228.17,7.826,1517.92,0.85,Healthy
2026-08-06 17:07:40,Gaming PC,231.02,1.914,437.68,0.99,Healthy
2026-08-06 17:08:40,Washing Machine,231.05,2.692,497.66,0.8,Healthy
2026-08-06 17:09:40,Gaming PC,232.02,2.043,469.18,0.99,Healthy
2026-08-06 17:09:40,Hair Dryer,232.73,7.701,1792.2,1.0,Healthy
2026-08-06 17:10:40,EV Charger,228.56,14.561,3294.81,0.99,Healthy
2026-08-06 17:10:40,LED TV,227.9,0.447,99.79,0.98,Healthy
2026-08-06 17:11:40,Hair Dryer,230.65,7.877,1816.88,1.0,Healthy
2026-08-06 17:11:40,1.5 Ton AC,230.25,7.232,1415.33,0.85,Healthy
2026-08-06 17:12:40,Gaming PC,232.75,1.915,441.19,0.99,Healthy
2026-08-06 17:13:40,Gaming PC,233.66,1.837,424.99,0.99,Healthy
2026-08-06 17:13:40,Water Heater,229.29,8.693,1993.25,1.0,Healthy
2026-08-06 17:13:40,Microwave Oven,228.99,5.404,1175.7,0.95,Healthy
2026-08-06 17:14:40,Microwave Oven,230.44,5.403,1182.89,0.95,Healthy
2026-08-06 17:14:40,EV Charger,229.2,14.537,3298.64,0.99,Healthy
2026-08-06 17:14:40,Mixer Grinder,230.44,4.601,795.17,0.75,Healthy
2026-08-06 17:15:40,Gaming PC,228.0,2.078,468.94,0.99,Healthy
2026-08-06 17:16:40,Water Heater,231.35,8.664,2004.27,1.0,Healthy
2026-08-06 17:16:40,1.5 Ton AC,234.52,7.974,1589.62,0.85,Healthy
2026-08-06 17:16:40,EV Charger,227.34,14.658,3298.95,0.99,Healthy
2026-08-06 17:17:40,EV Charger,231.05,14.427,3300.0,0.99,Healthy
2026-08-06 17:17:40,Water Pump,228.93,5.098,816.94,0.7,Healthy
2026-08-06 17:18:40,Water Pump,229.75,4.413,709.75,0.7,Healthy
2026-08-06 17:19:40,Iron Box,232.37,4.332,1006.53,1.0,Healthy
2026-08-06 17:19:40,Gaming PC,229.95,2.034,463.09,0.99,Healthy
2026-08-06 17:20:40,Refrigerator,227.82,1.348,261.09,0.85,Healthy
2026-08-06 17:20:40,Iron Box,229.59,4.356,1000.14,1.0,Healthy
2026-08-06 17:20:40,LED TV,230.6,0.448,101.16,0.98,Healthy
2026-08-06 17:21:40,Iron Box,233.08,4.317,1006.22,1.0,Healthy
2026-08-06 17:21:40,Hair Dryer,230.15,7.844,1805.18,1.0,Healthy
2026-08-06 17:22:40,Water Pump,231.81,16.51,2678.94,0.7,Compressor Stall
2026-08-06 17:22:40,Gaming PC,234.05,2.201,509.98,0.99,Healthy
2026-08-06 17:22:40,Hair Dryer,230.02,7.873,1810.98,1.0,Healthy
2026-08-06 17:23:40,LED TV,223.78,0.458,100.47,0.98,Healthy
2026-08-06 17:23:40,Water Heater,230.23,8.648,1990.99,1.0,Healthy
2026-08-06 17:24:40,LED TV,230.67,0.442,99.9,0.98,Healthy
2026-08-06 17:25:40,Washing Machine,231.68,3.223,597.43,0.8,Healthy
2026-08-06 17:26:40,Washing Machine,229.37,2.735,501.9,0.8,Healthy
2026-08-06 17:27:40,Hair Dryer,227.45,7.9,1796.8,1.0,Healthy
2026-08-06 17:27:40,Mixer Grinder,230.61,3.651,631.39,0.75,Healthy
2026-08-06 17:27:40,LED TV,228.85,0.442,99.08,0.98,Healthy
2026-08-06 17:28:40,Water Pump,229.82,4.516,726.55,0.7,Healthy
2026-08-06 17:29:40,Hair Dryer,228.96,7.878,1803.87,1.0,Healthy
2026-08-06 17:29:40,LED TV,225.99,0.458,101.33,0.98,Healthy
2026-08-06 17:29:40,EV Charger,231.25,14.417,3300.5,0.99,Healthy
2026-08-06 17:30:40,Refrigerator,232.29,1.322,261.0,0.85,Healthy
2026-08-06 17:30:40,Water Pump,232.93,4.076,664.56,0.7,Healthy
2026-08-06 17:30:40,Hair Dryer,232.99,7.718,1798.23,1.0,Healthy
2026-08-06 17:31:40,Water Heater,229.19,8.739,2002.95,1.0,Healthy
2026-08-06 17:31:40,Mixer Grinder,229.54,4.619,795.13,0.75,Healthy
2026-08-06 17:31:40,Microwave Oven,229.66,5.448,1188.63,0.95,Healthy
2026-08-06 17:32:40,Mixer Grinder,234.16,4.414,775.14,0.75,Healthy
2026-08-06 17:32:40,Hair Dryer,231.69,7.854,1819.64,1.0,Healthy
2026-08-06 17:32:40,Washing Machine,231.17,2.246,415.28,0.8,Healthy
2026-08-06 17:33:40,EV Charger,231.0,14.374,3287.24,0.99,Healthy
2026-08-06 17:33:40,Ceiling Fan,229.93,0.355,77.46,0.95,Healthy
2026-08-06 17:33:40,Washing Machine,229.19,2.935,538.07,0.8,Healthy
2026-08-06 17:34:40,1.5 Ton AC,233.47,6.596,1308.95,0.85,Overvoltage Sag
2026-08-06 17:34:40,EV Charger,230.59,14.443,3297.08,0.99,Healthy
2026-08-06 17:35:40,LED TV,232.66,0.438,99.98,0.98,Healthy
2026-08-06 17:36:40,Gaming PC,228.43,1.465,331.23,0.99,Healthy
2026-08-06 17:36:40,Iron Box,227.41,4.439,1009.35,1.0,Healthy
2026-08-06 17:36:40,Ceiling Fan,231.39,0.347,76.25,0.95,Healthy
2026-08-06 17:37:40,Water Heater,230.73,8.663,1998.84,1.0,Healthy
2026-08-06 17:38:40,EV Charger,231.19,14.403,3296.61,0.99,Healthy
2026-08-06 17:38:40,Water Heater,228.09,8.782,2003.18,1.0,Healthy
2026-08-06 17:38:40,Iron Box,227.76,4.37,995.33,1.0,Healthy
2026-08-06 17:39:40,1.5 Ton AC,228.28,8.315,1613.35,0.85,Healthy
2026-08-06 17:39:40,EV Charger,232.29,14.353,3300.68,0.99,Healthy
2026-08-06 17:39:40,Water Heater,227.75,8.812,2007.05,1.0,Healthy
2026-08-06 17:40:40,Water Pump,225.96,5.301,838.45,0.7,Healthy
2026-08-06 17:40:40,Microwave Oven,232.29,5.401,1191.79,0.95,Healthy
2026-08-06 17:40:40,1.5 Ton AC,227.37,7.933,1533.08,0.85,Healthy
2026-08-06 17:41:40,Hair Dryer,230.43,7.91,1822.79,1.0,Healthy
2026-08-06 17:41:40,Microwave Oven,228.74,5.427,1179.31,0.95,Healthy
2026-08-06 17:42:40,1.5 Ton AC,228.8,8.253,1605.08,0.85,Healthy
